,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
423,60,80.0,11250,7,5,2001,2001,0.0,0.0,0.0,944.0,944.0,944,926,0,1870,0.0,0.0,2,1,3,1,6,0,2001.0,2.0,608.0,256,43,0,0,0,0,0,5,2009,199262.56409559248
424,20,90.0,15750,8,5,1999,2000,260.0,1246.0,0.0,216.0,1462.0,1513,0,0,1513,1.0,0.0,2,0,2,1,5,1,1999.0,2.0,521.0,135,34,0,0,0,0,0,6,2009,236980.94458868421
425,20,80.0,12782,8,5,2002,2003,164.0,1360.0,0.0,462.0,1822.0,1828,0,0,1828,1.0,0.0,2,0,3,1,7,1,2002.0,2.0,523.0,194,144,0,0,0,0,0,6,2009,264802.6692698175
426,20,70.0,8750,7,5,1997,1998,209.0,1111.0,0.0,306.0,1417.0,1417,0,0,1417,1.0,0.0,2,0,3,1,7,1,1997.0,2.0,511.0,60,0,0,0,117,0,0,8,2009,228030.1729826595
427,20,85.0,10200,8,5,2007,2007,180.0,1478.0,0.0,100.0,1578.0,1602,0,0,1602,1.0,0.0,2,0,3,1,7,1,2007.0,3.0,810.0,0,48,0,0,195,0,0,1,2009,297781.1640777497
428,60,85.0,11069,6,5,2007,2007,0.0,0.0,0.0,608.0,608.0,608,788,0,1396,0.0,0.0,2,1,3,1,6,1,2007.0,2.0,440.0,100,36,0,0,0,0,0,7,2009,175297.55344844112
429,20,80.0,10682,4,6,1960,1971,0.0,399.0,0.0,615.0,1014.0,1149,0,0,1149,1.0,0.0,1,0,3,1,7,0,1968.0,1.0,544.0,0,240,0,0,0,0,0,7,2009,116112.37128246638
430,180,35.0,3675,6,5,2005,2006,80.0,547.0,0.0,0.0,547.0,1072,0,0,1072,1.0,0.0,1,0,2,1,5,0,2005.0,2.0,525.0,0,28,0,0,0,0,0,4,2009,143879.40605285857
431,20,64.0,6410,4,5,1959,1959,0.0,332.0,243.0,301.0,876.0,876,0,0,876,0.0,0.0,1,0,3,1,5,0,1959.0,1.0,320.0,0,0,0,0,0,0,0,3,2009,94882.341811309
432,20,70.0,11767,5,5,1950,1950,0.0,1078.0,0.0,0.0,1078.0,1368,0,0,1368,1.0,0.0,1,0,3,1,6,0,1950.0,1.0,195.0,0,41,211,0,0,0,900,6,2009,124954.32136553172
433,90,65.0,10926,5,5,1959,1959,74.0,0.0,0.0,1678.0,1678.0,1678,0,0,1678,0.0,0.0,2,0,6,2,10,0,1953.0,0.0,0.0,0,0,0,0,0,0,0,8,2009,112867.0790067734
434,20,70.0,11767,5,5,1956,1956,259.0,546.0,0.0,604.0,1150.0,1560,0,0,1560,0.0,0.0,1,0,2,1,7,1,1956.0,1.0,313.0,0,0,0,0,0,0,0,5,2009,127154.43752460368
435,50,45.0,8212,5,6,1941,1950,0.0,626.0,0.0,94.0,720.0,854,444,0,1298,0.0,0.0,1,0,3,1,6,2,1940.0,1.0,256.0,84,0,0,0,0,0,0,9,2009,123058.10016375197
436,50,70.0,6300,5,4,1938,1950,88.0,832.0,0.0,0.0,832.0,832,436,0,1268,0.0,0.0,1,1,3,1,7,2,1938.0,1.0,250.0,0,0,55,0,0,0,0,7,2009,115171.98195892965
437,70,43.0,5707,6,6,1935,1950,0.0,0.0,0.0,583.0,583.0,647,595,0,1242,0.0,0.0,1,1,3,1,6,1,1926.0,1.0,180.0,329,96,0,0,0,0,0,3,2009,124351.5451474407
438,30,64.0,8574,6,8,1916,2000,0.0,0.0,0.0,816.0,816.0,1232,0,0,1232,0.0,0.0,1,0,3,1,6,1,1916.0,2.0,440.0,0,0,180,0,0,0,0,10,2009,156709.1621532051
439,70,53.0,7155,7,8,1918,1990,0.0,0.0,0.0,600.0,600.0,628,600,0,1228,0.0,0.0,1,0,3,1,6,1,1918.0,1.0,215.0,0,113,0,0,195,0,0,5,2009,150121.20341893283
440,50,60.0,13680,5,6,1940,1950,0.0,728.0,0.0,112.0,840.0,840,727,0,1567,1.0,0.0,1,1,2,1,6,2,1961.0,2.0,440.0,0,21,150,0,0,0,0,2,2009,154457.23418706944
441,20,80.0,14680,5,4,1960,1960,0.0,793.0,0.0,480.0,1273.0,1273,0,0,1273,0.0,0.0,1,0,2,1,5,0,1960.0,1.0,307.0,483,0,0,0,115,0,0,6,2009,122068.84716735804
442,90,75.0,8145,7,6,1940,1950,0.0,246.0,0.0,674.0,920.0,1240,1240,0,2480,0.0,0.0,2,1,5,2,13,2,1940.0,2.0,400.0,0,0,57,0,0,0,0,7,2009,207952.92695792206
443,20,70.0,9100,5,6,1954,1954,0.0,154.0,694.0,264.0,1112.0,1112,0,0,1112,1.0,0.0,1,0,2,1,6,1,1954.0,1.0,390.0,0,0,0,0,0,0,0,10,2009,130294.651678723
444,20,90.0,13339,6,6,1960,1960,132.0,65.0,875.0,621.0,1561.0,1561,0,0,1561,1.0,0.0,2,0,3,1,6,1,1960.0,2.0,463.0,0,148,0,0,120,0,0,5,2009,183908.15302675424
445,50,78.0,15600,5,7,1949,2005,0.0,312.0,507.0,248.0,1067.0,986,537,0,1523,1.0,0.0,2,0,3,1,7,1,1949.0,1.0,295.0,0,0,81,0,0,0,0,10,2009,159490.0000492923
446,20,100.0,17500,6,5,1954,1954,420.0,784.0,435.0,91.0,1310.0,1906,0,0,1906,1.0,0.0,1,1,3,1,6,2,1954.0,2.0,576.0,0,201,0,0,0,0,0,1,2009,181307.7574627257
447,160,24.0,1733,6,6,1980,1980,0.0,0.0,0.0,516.0,516.0,516,516,0,1032,0.0,0.0,1,0,2,1,5,1,1980.0,2.0,452.0,279,0,0,0,0,0,0,5,2009,135962.44190620337
448,160,24.0,1488,6,6,1980,1992,0.0,471.0,0.0,90.0,561.0,561,668,0,1229,1.0,0.0,1,1,2,1,5,1,1980.0,2.0,462.0,176,0,0,0,0,0,0,10,2009,159216.5940074406
449,160,24.0,1612,6,6,1980,1980,0.0,0.0,0.0,561.0,561.0,561,668,0,1229,0.0,0.0,1,1,2,1,5,1,1980.0,2.0,462.0,154,0,0,0,0,0,0,7,2009,143213.68038495656
450,80,32.666666666666664,13607,6,6,1986,1986,242.0,454.0,0.0,118.0,572.0,1182,800,0,1982,1.0,0.0,2,1,3,1,6,1,1986.0,2.0,501.0,400,112,0,0,0,0,1500,4,2009,207177.49950460394
451,20,41.33333333333333,17597,7,9,1971,2009,0.0,803.0,419.0,581.0,1803.0,2365,0,0,2365,1.0,0.0,2,0,3,1,7,2,1971.0,2.0,551.0,200,144,0,0,0,0,0,7,2009,321683.86309179093
452,70,50.0,8660,5,6,1900,1993,0.0,0.0,0.0,760.0,760.0,928,928,312,2168,0.0,0.0,2,0,5,1,11,0,1998.0,2.0,576.0,467,160,78,0,0,0,0,12,2009,154566.33125237643
453,30,60.0,10200,4,6,1925,1950,0.0,0.0,0.0,572.0,572.0,572,0,0,572,0.0,0.0,1,0,2,1,4,0,1940.0,1.0,200.0,0,0,72,0,0,0,0,5,2009,82554.09593574914
454,120,44.0,3843,8,5,2007,2008,174.0,1476.0,0.0,120.0,1596.0,1648,0,0,1648,1.0,1.0,2,0,2,1,5,1,2007.0,2.0,482.0,162,53,0,153,0,0,0,6,2009,247762.23235287287
455,30,109.0,21780,2,4,1910,1950,0.0,0.0,0.0,0.0,0.0,810,0,0,810,0.0,0.0,1,0,1,1,4,0,1975.0,1.0,280.0,119,24,0,0,0,0,0,3,2009,61436.57629334651
456,60,75.0,10125,8,5,2000,2001,0.0,445.0,250.0,412.0,1107.0,1040,1012,0,2052,0.0,0.0,2,1,3,1,7,1,2000.0,3.0,642.0,210,91,0,0,0,0,0,5,2009,262048.52654500087
457,85,75.0,9750,6,6,1977,1977,0.0,767.0,0.0,135.0,902.0,926,0,0,926,1.0,0.0,1,0,2,1,5,1,1977.0,1.0,351.0,319,0,0,0,0,0,0,4,2009,142471.96832743473
458,85,72.0,9360,6,7,1977,1977,0.0,841.0,116.0,0.0,957.0,1287,0,0,1287,1.0,0.0,1,1,2,1,5,2,1977.0,2.0,541.0,302,39,0,0,120,0,0,11,2009,200562.37407055625
459,20,82.0,11070,5,5,1991,1991,0.0,55.0,0.0,1527.0,1582.0,1595,0,0,1595,1.0,0.0,2,0,2,1,5,0,1991.0,2.0,672.0,0,0,0,0,0,0,0,4,2009,164935.11501674497
460,20,113.0,13438,9,5,2008,2008,246.0,1758.0,0.0,432.0,2190.0,2036,0,0,2036,1.0,0.0,2,0,3,1,9,1,2008.0,3.0,780.0,90,154,0,0,0,0,0,7,2009,341304.2790416366
461,20,79.0,14463,9,5,2008,2008,406.0,1115.0,0.0,526.0,1641.0,1641,0,0,1641,1.0,0.0,2,0,3,1,7,0,2008.0,3.0,885.0,0,95,0,0,0,0,0,1,2009,288042.2441788435
462,60,102.0,9839,6,8,1980,2006,0.0,462.0,0.0,250.0,712.0,1375,862,0,2237,0.0,0.0,2,1,3,1,7,1,1980.0,2.0,440.0,305,24,0,0,0,0,2500,2,2009,214447.69598165812
463,80,125.0,14419,7,5,1987,1989,310.0,904.0,624.0,117.0,1645.0,1479,0,0,1479,2.0,0.0,2,1,3,1,7,1,1987.0,2.0,578.0,224,238,0,0,0,0,0,7,2009,218440.8099852173
464,60,75.0,9157,7,5,2003,2003,0.0,0.0,0.0,912.0,912.0,1072,942,0,2014,0.0,0.0,2,1,3,1,9,0,2003.0,2.0,486.0,124,114,0,0,0,0,0,2,2009,208421.9067196003
465,20,85.0,12633,9,5,2007,2007,290.0,1640.0,0.0,338.0,1978.0,1978,0,0,1978,1.0,0.0,2,0,2,1,7,1,2007.0,3.0,920.0,308,52,0,0,0,0,0,5,2009,341760.7614099849
466,20,75.0,12518,5,7,1968,1968,182.0,532.0,0.0,476.0,1008.0,1008,0,0,1008,0.0,0.0,1,0,3,1,6,0,1968.0,1.0,384.0,144,0,0,0,0,0,0,4,2009,124000.6246061699
467,20,83.0,13383,5,5,1969,2000,176.0,594.0,0.0,594.0,1188.0,1404,0,0,1404,0.0,0.0,2,0,3,1,7,1,1969.0,2.0,504.0,0,16,0,0,0,0,0,3,2009,153440.9504531265
468,85,50.0,7689,5,8,1972,1972,0.0,720.0,76.0,0.0,796.0,796,0,0,796,0.0,1.0,1,0,2,1,4,0,1998.0,1.0,336.0,138,0,0,0,0,0,0,7,2009,117453.89339125973
469,80,62.0,7706,6,5,1993,1996,0.0,114.0,270.0,0.0,384.0,1091,0,0,1091,0.0,1.0,1,0,2,1,5,0,1993.0,1.0,429.0,280,0,0,0,0,0,700,8,2009,133781.44824081825
470,85,70.0,7669,5,6,1992,1993,0.0,718.0,110.0,0.0,828.0,883,0,0,883,1.0,0.0,1,0,2,1,5,1,1998.0,2.0,698.0,100,32,0,0,0,0,0,6,2009,146997.63410281937
471,60,62.0,10429,5,5,1992,1992,0.0,330.0,0.0,294.0,624.0,624,663,0,1287,0.0,0.0,1,1,3,1,6,0,2001.0,2.0,440.0,150,0,0,0,0,0,0,7,2009,139909.61272971545
472,60,70.0,10457,5,7,1969,1969,178.0,496.0,288.0,0.0,784.0,784,848,0,1632,0.0,0.0,1,1,4,1,7,1,1969.0,2.0,898.0,0,173,368,0,0,0,0,4,2009,166483.53985812975
473,60,72.0,8702,6,5,1997,1998,0.0,706.0,0.0,220.0,926.0,926,678,0,1604,0.0,0.0,2,1,3,1,7,1,1997.0,2.0,470.0,0,36,0,0,0,0,0,4,2008,180864.8769215124
474,60,65.0,8139,6,5,1995,1996,119.0,476.0,0.0,204.0,680.0,680,790,0,1470,0.0,0.0,2,1,3,1,7,1,1995.0,2.0,420.0,192,49,0,0,0,0,0,10,2008,178200.82852582677
475,60,59.0,9535,6,5,1998,1998,0.0,851.0,0.0,75.0,926.0,926,678,0,1604,0.0,0.0,2,1,3,1,7,0,1998.0,2.0,472.0,100,82,0,0,0,0,0,5,2008,175987.26189214012
476,60,56.0,15038,6,5,1996,1996,0.0,138.0,0.0,778.0,916.0,916,720,0,1636,0.0,0.0,2,1,3,1,7,1,1996.0,2.0,386.0,168,84,0,0,0,0,0,11,2008,187287.53423697947
477,20,53.0,14137,5,5,1996,1997,0.0,450.0,0.0,898.0,1348.0,1384,0,0,1384,1.0,0.0,2,0,3,1,7,0,1996.0,2.0,404.0,0,39,0,0,0,0,0,11,2008,172005.06208049436
478,120,45.0,6264,8,5,1997,1997,0.0,656.0,0.0,1008.0,1664.0,1682,0,0,1682,1.0,0.0,1,1,1,1,6,1,1997.0,2.0,528.0,0,0,0,0,0,0,0,7,2008,224211.39033140911
479,120,39.0,5070,8,5,1992,1992,0.0,0.0,0.0,1280.0,1280.0,1280,0,0,1280,0.0,0.0,2,0,2,1,5,0,1992.0,2.0,506.0,0,82,0,0,144,0,0,8,2008,185050.56415355543
480,60,73.0,11184,6,5,1998,1998,0.0,0.0,0.0,932.0,932.0,932,701,0,1633,0.0,0.0,2,1,3,1,7,1,1998.0,2.0,460.0,0,39,0,0,0,0,0,4,2008,180294.36512600395
481,60,69.0,14067,6,5,1991,1991,194.0,504.0,0.0,332.0,836.0,851,858,0,1709,1.0,0.0,2,1,3,1,7,0,1991.0,2.0,416.0,0,40,0,0,0,0,0,9,2008,183704.66551690412
482,120,65.0,5950,8,5,1989,1989,0.0,319.0,0.0,1018.0,1337.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,1,1989.0,2.0,462.0,0,73,154,0,0,0,0,4,2008,199600.4274088985
483,60,101.0,13543,8,5,2005,2005,130.0,16.0,0.0,1152.0,1168.0,1168,1332,0,2500,0.0,0.0,3,1,5,1,9,1,2005.0,3.0,683.0,192,32,0,0,0,0,0,7,2008,303550.9411878857
484,20,53.0,15401,9,5,2004,2004,296.0,1337.0,0.0,547.0,1884.0,1884,0,0,1884,1.0,0.0,2,0,2,1,7,1,2004.0,3.0,670.0,214,76,0,0,0,0,0,9,2008,333161.514261261
485,20,56.5,31220,6,2,1952,1952,0.0,0.0,0.0,1632.0,1632.0,1474,0,0,1474,0.0,0.0,1,0,3,1,7,2,1952.0,2.0,495.0,0,0,144,0,0,0,750,5,2008,148207.85024410507
486,120,60.0,8118,9,5,2007,2007,178.0,1034.0,0.0,676.0,1710.0,1710,0,0,1710,1.0,0.0,2,0,2,1,6,1,2007.0,2.0,557.0,156,48,0,0,0,0,0,7,2008,261069.9468689862
487,20,61.5,47280,6,5,1950,1950,44.0,0.0,0.0,1488.0,1488.0,1488,0,0,1488,0.0,0.0,2,1,3,1,6,1,1950.0,2.0,738.0,0,0,180,0,0,0,0,7,2008,175907.5173152744
488,20,63.0,12680,7,6,1988,1988,102.0,983.0,0.0,692.0,1675.0,1688,0,0,1688,1.0,0.0,2,0,2,1,6,1,1988.0,2.0,528.0,0,48,0,0,141,0,0,6,2008,240367.80938442718
489,20,59.5,10825,7,7,1983,1983,174.0,747.0,0.0,513.0,1260.0,1260,0,0,1260,1.0,0.0,2,0,3,1,6,0,1983.0,2.0,598.0,152,0,0,0,0,0,0,7,2008,205944.05779145483
490,20,56.0,18559,7,5,1978,1978,383.0,1206.0,186.0,656.0,2048.0,2064,0,0,2064,1.0,0.0,2,0,3,1,7,2,1978.0,2.0,550.0,200,0,0,0,0,0,0,8,2008,254662.80149282736
491,20,85.0,14450,7,5,1979,1979,194.0,864.0,449.0,469.0,1782.0,1782,0,0,1782,0.0,1.0,2,0,3,1,6,1,1979.0,2.0,551.0,467,0,0,0,0,0,0,3,2008,213178.6644197294
492,20,90.0,13068,6,5,1976,1976,621.0,890.0,48.0,273.0,1211.0,1211,0,0,1211,1.0,0.0,2,0,3,1,6,1,1976.0,2.0,461.0,0,0,0,174,0,0,0,11,2008,178544.7805200149
493,60,80.0,10400,7,6,1980,1988,280.0,0.0,0.0,738.0,738.0,1277,767,0,2044,0.0,0.0,2,1,3,1,7,1,1980.0,2.0,489.0,28,73,0,0,0,0,0,3,2008,204532.77712806582
494,60,75.0,9743,5,6,1969,1969,0.0,280.0,0.0,440.0,720.0,720,588,0,1308,0.0,0.0,1,1,3,1,7,0,1969.0,2.0,484.0,0,0,0,0,0,0,0,6,2008,133562.78719976367
495,60,77.5,12511,7,7,1978,1978,168.0,988.0,0.0,432.0,1420.0,1420,1420,0,2840,0.0,1.0,2,1,4,1,8,2,1978.0,4.0,1314.0,0,16,0,0,208,0,0,12,2008,363903.4334814338
496,20,80.0,10400,6,5,1976,1976,120.0,0.0,0.0,1444.0,1444.0,1444,0,0,1444,0.0,0.0,2,0,2,1,5,1,1976.0,2.0,473.0,0,24,0,0,0,0,0,4,2008,159693.2709417173
497,60,70.0,14311,8,5,1996,1996,402.0,1023.0,0.0,213.0,1236.0,1236,1104,0,2340,1.0,0.0,2,1,4,1,9,1,1996.0,3.0,787.0,192,180,218,0,0,0,0,6,2008,316748.1206920461
498,90,60.0,9000,5,5,1974,1974,0.0,0.0,0.0,896.0,896.0,896,896,0,1792,0.0,0.0,2,2,4,2,8,0,1982.0,2.0,480.0,0,45,0,0,0,0,0,6,2008,143108.47789224164
499,20,68.0,10295,4,6,1969,1969,72.0,252.0,0.0,684.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,4,0,1969.0,1.0,288.0,16,0,0,0,0,0,0,9,2008,103396.15629219192
500,20,63.0,7560,5,5,1971,1971,0.0,119.0,613.0,132.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1977.0,2.0,576.0,0,0,0,0,0,0,0,5,2008,129016.36408798826
501,160,21.0,1680,6,5,1973,1973,359.0,458.0,0.0,25.0,483.0,483,504,0,987,0.0,1.0,1,1,2,1,5,0,1973.0,1.0,264.0,52,0,0,0,0,0,0,2,2008,111439.48576882087
502,160,21.0,1890,6,6,1972,1972,422.0,483.0,0.0,0.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,5,0,1975.0,1.0,352.0,411,0,0,0,0,0,0,4,2008,119421.21943805873
503,160,21.0,1680,5,5,1972,1972,356.0,350.0,0.0,280.0,630.0,630,672,0,1302,0.0,0.0,2,1,3,1,6,0,1972.0,1.0,264.0,0,0,0,0,0,0,0,12,2008,112587.47133820067
504,160,24.0,2308,6,6,1975,1975,0.0,286.0,294.0,275.0,855.0,855,601,0,1456,0.0,0.0,2,1,4,1,7,0,1975.0,2.0,460.0,0,0,0,0,0,0,0,5,2008,149340.15935348065
505,120,24.0,2529,7,6,1977,1977,0.0,378.0,0.0,677.0,1055.0,1055,0,0,1055,0.0,0.0,2,0,2,1,4,0,1977.0,2.0,440.0,0,38,0,0,0,0,0,9,2008,149649.48563071023
506,20,98.0,12704,8,5,2007,2007,302.0,1012.0,0.0,570.0,1582.0,1582,0,0,1582,1.0,0.0,2,0,3,1,7,0,2007.0,3.0,905.0,209,95,0,0,0,0,0,1,2008,263169.941541808
507,20,105.0,13693,8,5,2007,2007,554.0,1728.0,495.0,195.0,2418.0,2464,0,0,2464,1.0,0.0,2,1,4,1,9,1,2007.0,3.0,650.0,358,78,0,0,0,0,0,8,2008,364889.1720429467
508,20,104.0,14418,9,5,2007,2007,480.0,1375.0,0.0,575.0,1950.0,1950,0,0,1950,1.0,0.0,2,0,2,1,7,1,2007.0,3.0,706.0,156,207,0,0,0,0,0,5,2008,320244.1423916727
509,60,108.0,13418,9,5,2006,2006,270.0,1420.0,0.0,430.0,1850.0,1850,898,0,2748,1.0,0.0,2,1,4,1,9,1,2006.0,3.0,850.0,212,182,0,0,0,0,0,10,2008,378209.786699771
510,60,96.0,12539,10,5,2005,2006,468.0,1082.0,0.0,538.0,1620.0,1632,1158,0,2790,1.0,0.0,2,1,4,1,10,1,2005.0,4.0,1150.0,30,200,0,0,192,0,0,6,2008,478043.8234266195
511,60,102.0,12151,9,5,2005,2005,368.0,1249.0,0.0,165.0,1414.0,1414,917,0,2331,1.0,0.0,2,1,3,1,9,1,2005.0,3.0,1003.0,192,63,0,0,0,0,0,8,2008,348295.7407526222
512,60,74.0,8899,8,5,2007,2007,108.0,40.0,0.0,908.0,948.0,948,1140,0,2088,0.0,0.0,2,1,4,1,10,1,2007.0,3.0,656.0,100,24,0,0,0,0,0,6,2008,276950.55400865525
513,60,85.0,10574,8,5,2004,2004,126.0,856.0,0.0,292.0,1148.0,1170,1162,0,2332,1.0,0.0,2,1,4,1,9,1,2004.0,3.0,756.0,224,142,0,0,0,0,0,7,2008,310356.499770609
514,20,106.0,12720,10,5,2003,2003,680.0,2257.0,0.0,278.0,2535.0,2470,0,0,2470,2.0,0.0,1,1,1,1,7,2,2003.0,3.0,789.0,154,65,0,0,216,144,0,2,2008,437275.8895294968
515,20,92.0,10845,8,5,2003,2004,504.0,1149.0,0.0,454.0,1603.0,1575,0,0,1575,1.0,0.0,2,0,2,1,7,1,2003.0,3.0,732.0,216,28,0,0,0,0,0,6,2008,274297.32178287965
516,60,130.0,16900,8,5,2001,2002,1110.0,1075.0,0.0,404.0,1479.0,1515,1134,0,2649,1.0,0.0,2,1,4,1,10,1,2001.0,3.0,746.0,0,60,0,0,0,0,0,1,2008,310820.94318845565
517,60,112.0,16451,8,5,2003,2003,221.0,0.0,0.0,1765.0,1765.0,1804,886,0,2690,0.0,0.0,2,1,4,1,9,1,2003.0,3.0,795.0,268,58,0,0,0,0,0,7,2008,310819.0156372039
518,120,58.0,10110,9,5,2008,2008,492.0,372.0,0.0,1486.0,1858.0,1866,0,0,1866,1.0,0.0,2,0,2,1,7,1,2008.0,3.0,870.0,0,48,0,0,0,0,0,11,2008,294268.7372683998
519,120,135.0,12304,7,5,2005,2005,144.0,20.0,0.0,1347.0,1367.0,1367,0,0,1367,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,484.0,0,33,0,0,0,0,0,6,2008,173487.91298860125
520,120,89.0,8232,9,5,2007,2008,714.0,1204.0,0.0,596.0,1800.0,1800,0,0,1800,1.0,0.0,2,0,2,1,6,1,2008.0,3.0,944.0,210,0,0,0,0,0,0,6,2008,288082.36820590985
521,120,48.0,6240,8,5,2006,2007,176.0,846.0,0.0,496.0,1342.0,1342,0,0,1342,1.0,0.0,2,0,2,1,6,1,2007.0,2.0,550.0,0,35,0,0,0,0,0,6,2008,216946.31084411495
522,120,48.0,6240,8,5,2006,2007,196.0,24.0,0.0,1318.0,1342.0,1342,0,0,1342,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,550.0,0,35,0,0,0,0,0,2,2008,197209.60404773164
523,160,36.0,2448,7,5,2003,2004,106.0,0.0,0.0,764.0,764.0,764,862,0,1626,0.0,0.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,0,10,2008,172983.97640934834
524,120,41.666666666666664,3940,7,5,2003,2003,143.0,1073.0,0.0,342.0,1415.0,1455,0,0,1455,1.0,0.0,2,0,2,1,6,1,2003.0,3.0,644.0,156,20,0,0,144,0,0,8,2008,238385.6035018736
525,120,47.333333333333336,3940,7,5,2004,2004,24.0,1087.0,0.0,306.0,1393.0,1576,0,0,1576,1.0,0.0,2,0,2,1,7,1,2004.0,3.0,668.0,143,20,0,0,0,0,0,5,2008,232684.3489796189
526,20,53.0,3710,7,5,2007,2008,20.0,0.0,0.0,1146.0,1146.0,1246,0,0,1246,0.0,0.0,2,0,2,1,5,1,2007.0,2.0,428.0,100,24,0,0,0,0,0,3,2008,191868.20945276227
527,60,80.0,9024,6,5,2004,2004,0.0,0.0,0.0,789.0,789.0,813,702,0,1515,0.0,0.0,2,1,3,1,8,1,2004.0,2.0,393.0,0,75,0,0,0,0,0,7,2008,181079.88917069978
528,60,71.66666666666667,8010,7,5,2002,2003,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,0.0,2,1,3,1,7,1,2002.0,2.0,400.0,138,48,0,0,0,0,0,7,2008,204616.3405962045
529,60,63.33333333333333,8396,7,5,2003,2003,196.0,0.0,0.0,847.0,847.0,847,1139,0,1986,0.0,0.0,2,1,4,1,9,1,2003.0,2.0,434.0,120,48,0,0,0,0,0,5,2008,219859.73286504883
530,120,55.0,7301,7,6,2007,2008,176.0,876.0,0.0,474.0,1350.0,1358,0,0,1358,1.0,0.0,2,0,2,1,6,1,2008.0,2.0,484.0,192,26,0,0,0,0,0,11,2008,213954.5767013116
531,60,71.0,8220,7,5,2000,2001,647.0,544.0,0.0,438.0,982.0,1008,884,0,1892,0.0,0.0,2,1,3,1,8,1,2000.0,2.0,431.0,108,0,0,0,0,0,0,7,2008,212695.07134938866
532,60,56.0,7750,7,5,2002,2002,323.5,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,6,1,2002.0,2.0,403.0,100,35,0,0,0,0,0,4,2008,189409.60872481804
533,60,41.0,12460,7,5,1999,2000,0.0,870.0,0.0,167.0,1037.0,1037,1285,0,2322,0.0,0.0,2,1,4,1,8,1,1999.0,2.0,400.0,144,44,0,0,0,0,0,5,2008,237408.3964838706
534,60,77.0,8390,7,5,1999,1999,0.0,0.0,0.0,831.0,831.0,873,778,0,1651,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,450.0,0,103,0,0,0,0,0,5,2008,194998.04588971715
535,75,84.0,9660,8,5,1997,1997,1290.0,0.0,0.0,1173.0,1173.0,1182,1017,0,2199,0.0,0.0,2,1,3,1,9,1,1997.0,2.0,516.0,0,131,0,0,0,0,0,9,2008,230934.55745066275
536,60,110.0,11000,9,5,2000,2000,295.0,0.0,0.0,1519.0,1519.0,1533,639,0,2172,0.0,0.0,2,1,4,1,8,1,2000.0,3.0,687.0,162,153,0,0,0,0,0,6,2008,289803.53916728107
537,20,136.0,11675,8,5,1998,1998,495.0,1660.0,0.0,322.0,1982.0,2006,0,0,2006,1.0,0.0,2,0,2,1,5,1,1998.0,3.0,938.0,144,33,0,0,0,0,0,7,2008,279873.7170880583
538,60,97.0,10990,7,5,1996,1997,0.0,851.0,0.0,213.0,1064.0,1064,1061,0,2125,1.0,0.0,2,1,4,1,12,2,1996.0,2.0,576.0,168,0,0,0,0,0,0,6,2008,268804.3106162415
539,60,94.0,11929,8,7,1995,1995,466.0,0.0,0.0,1242.0,1242.0,1251,1250,0,2501,0.0,0.0,2,1,4,1,9,1,1995.0,3.0,751.0,192,87,0,0,0,0,0,6,2008,302351.5322605024
540,60,91.0,10010,7,5,1993,1994,320.0,228.0,852.0,0.0,1080.0,1108,1089,0,2197,1.0,0.0,2,1,4,1,9,1,1993.0,3.0,783.0,385,99,0,0,0,0,0,7,2008,270829.19723977754
541,20,74.0,13253,7,5,2006,2006,128.0,1096.0,0.0,482.0,1578.0,1578,0,0,1578,1.0,0.0,2,0,3,1,7,1,2006.0,3.0,642.0,0,26,0,0,0,0,0,5,2008,252327.49380278736
542,60,73.0,9801,8,5,2007,2007,156.0,0.0,0.0,1341.0,1341.0,1341,520,0,1861,0.0,0.0,3,0,3,1,7,1,2007.0,3.0,851.0,144,60,0,0,0,0,0,7,2008,265627.4383780428
543,60,80.0,9428,8,5,2007,2008,310.0,729.0,0.0,226.0,955.0,955,919,0,1874,1.0,0.0,2,1,3,1,8,1,2007.0,3.0,880.0,168,108,0,0,0,0,0,2,2008,281931.03952325415
544,20,87.0,10037,8,5,2006,2007,155.0,666.0,0.0,794.0,1460.0,1460,0,0,1460,0.0,0.0,2,0,3,1,6,1,2006.0,2.0,480.0,0,20,0,0,0,0,0,8,2008,222123.25075184944
